<DATE>	<TIME>	<BID>	<ASK>	<LAST>	<VOLUME>	<FLAGS>
2024.09.05	00:00:00.027	1.31432	1.31491			6
2024.09.05	00:00:00.663	1.31394	1.31522			6
2024.09.05	00:00:01.546	1.31391				2
2024.09.05	00:00:03.397		1.31521			4
2024.09.05	00:00:06.455		1.31531			4
2024.09.05	00:00:07.398		1.31521			4
2024.09.05	00:00:16.393		1.31520			4
2024.09.05	00:00:17.397		1.31530			4
2024.09.05	00:00:19.407		1.31520			4
2024.09.05	00:00:22.392		1.31530			4
2024.09.05	00:00:23.399		1.31520			4
2024.09.05	00:00:26.432		1.31530			4
2024.09.05	00:00:27.446		1.31520			4
2024.09.05	00:00:29.455		1.31530			4
2024.09.05	00:00:30.458		1.31520			4
2024.09.05	00:00:31.364	1.31396				2
2024.09.05	00:00:34.376	1.31394	1.31530			6
2024.09.05	00:00:35.371	1.31396	1.31520			6
2024.09.05	00:00:38.353	1.31394	1.31530			6
2024.09.05	00:00:39.333	1.31396	1.31520			6
2024.09.05	00:00:40.333	1.31394	1.31530			6
2024.09.05	00:00:41.334	1.31396	1.31520			6
2024.09.05	00:00:46.336	1.31394	1.31530			6
2024.09.05	00:00:48.338	1.31396	1.31520			6
2024.09.05	00:00:56.345	1.31394	1.31530			6
2024.09.05	00:00:58.345	1.31396	1.31520			6
2024.09.05	00:01:00.346	1.31396				2
2024.09.05	00:01:02.106	1.31394	1.31531			6
2024.09.05	00:01:02.684		1.31528			4
2024.09.05	00:01:03.333	1.31396	1.31518			6
2024.09.05	00:01:04.350	1.31394	1.31528			6
2024.09.05	00:01:05.349	1.31396	1.31518			6
2024.09.05	00:01:09.210	1.31394	1.31528			6
2024.09.05	00:01:10.343	1.31396	1.31518			6
2024.09.05	00:01:13.343	1.31394	1.31528			6
2024.09.05	00:01:15.332	1.31396	1.31518			6
2024.09.05	00:01:16.335	1.31394	1.31528			6
2024.09.05	00:01:17.340	1.31396	1.31518			6
2024.09.05	00:01:21.356	1.31394	1.31528			6
2024.09.05	00:01:22.357	1.31396	1.31518			6
2024.09.05	00:01:27.352	1.31394	1.31528			6
2024.09.05	00:01:29.362	1.31396	1.31518			6
2024.09.05	00:01:33.359	1.31394	1.31528			6
2024.09.05	00:01:35.366	1.31396	1.31518			6
2024.09.05	00:01:46.337	1.31394	1.31528			6
2024.09.05	00:01:47.343	1.31396	1.31518			6
2024.09.05	00:01:51.356	1.31394	1.31528			6
2024.09.05	00:01:52.363	1.31396	1.31518			6
2024.09.05	00:01:54.371	1.31394	1.31528			6
2024.09.05	00:01:55.375	1.31396	1.31518			6
2024.09.05	00:01:58.362	1.31394	1.31528			6
2024.09.05	00:01:59.369	1.31396	1.31518			6
2024.09.05	00:02:00.381	1.31396				2
2024.09.05	00:02:01.362	1.31394	1.31528			6
2024.09.05	00:02:03.341	1.31396	1.31518			6
2024.09.05	00:02:07.363	1.31394	1.31528			6
2024.09.05	00:02:08.365	1.31396	1.31518			6
2024.09.05	00:02:10.337	1.31394	1.31528			6
2024.09.05	00:02:11.342	1.31396	1.31518			6
2024.09.05	00:02:14.356	1.31394	1.31528			6
2024.09.05	00:02:15.359	1.31396	1.31518			6
2024.09.05	00:02:17.364	1.31394	1.31528			6
2024.09.05	00:02:19.373	1.31396	1.31518			6
2024.09.05	00:02:22.339	1.31394	1.31528			6
2024.09.05	00:02:23.365	1.31396	1.31518			6
2024.09.05	00:02:26.360	1.31394	1.31528			6
2024.09.05	00:02:27.383	1.31396	1.31518			6
2024.09.05	00:02:30.349	1.31394	1.31528			6
2024.09.05	00:02:31.339	1.31396	1.31518			6
2024.09.05	00:02:33.139		1.31522			4
2024.09.05	00:02:33.473		1.31518			4
2024.09.05	00:02:35.335	1.31394	1.31528			6
2024.09.05	00:02:36.333	1.31396	1.31518			6
2024.09.05	00:02:39.348	1.31394	1.31528			6
2024.09.05	00:02:40.332	1.31396	1.31518			6
2024.09.05	00:02:42.342	1.31394	1.31528			6
2024.09.05	00:02:43.360	1.31396	1.31518			6
2024.09.05	00:02:47.379	1.31394	1.31528			6
2024.09.05	00:02:48.367	1.31396	1.31518			6
2024.09.05	00:02:53.369	1.31394	1.31528			6
2024.09.05	00:02:55.346	1.31396	1.31518			6
2024.09.05	00:02:59.331	1.31394	1.31528			6
2024.09.05	00:03:01.337	1.31396	1.31518			6
2024.09.05	00:03:04.348		1.31528			4
2024.09.05	00:03:06.356		1.31518			4
2024.09.05	00:03:07.358	1.31394	1.31528			6
2024.09.05	00:03:08.361	1.31396	1.31518			6
2024.09.05	00:03:12.379	1.31394	1.31528			6
2024.09.05	00:03:13.369	1.31396	1.31518			6
2024.09.05	00:03:17.397	1.31394	1.31528			6
2024.09.05	00:03:18.370	1.31396	1.31518			6
2024.09.05	00:03:21.413	1.31394	1.31528			6
2024.09.05	00:03:22.416	1.31396	1.31518			6
2024.09.05	00:03:24.354	1.31394	1.31528			6
2024.09.05	00:03:25.418	1.31396	1.31518			6
2024.09.05	00:03:29.350	1.31394	1.31528			6
2024.09.05	00:03:30.353	1.31396	1.31518			6
2024.09.05	00:03:31.357	1.31394	1.31528			6
2024.09.05	00:03:32.358	1.31396	1.31518			6
2024.09.05	00:03:36.379	1.31394	1.31528			6
2024.09.05	00:03:37.384	1.31396	1.31518			6
2024.09.05	00:03:39.388	1.31394	1.31528			6
2024.09.05	00:03:40.335	1.31396	1.31518			6
2024.09.05	00:03:44.408	1.31394	1.31528			6
2024.09.05	00:03:45.359	1.31396	1.31518			6
2024.09.05	00:03:47.348		1.31521			4
2024.09.05	00:03:48.336	1.31394	1.31531			6
