<DATE>	<TIME>	<BID>	<ASK>	<LAST>	<VOLUME>	<FLAGS>
2024.06.20	00:00:01.080	1.27143	1.27265			6
2024.06.20	00:00:01.835	1.27119	1.27283			6
2024.06.20	00:00:53.302	1.27116	1.27281			6
2024.06.20	00:00:54.531		1.27282			4
2024.06.20	00:01:02.484	1.27116	1.27283			6
2024.06.20	00:01:06.054	1.27120	1.27259			6
2024.06.20	00:01:07.310		1.27283			4
2024.06.20	00:01:36.984	1.27098	1.27305			6
2024.06.20	00:01:40.361	1.27120	1.27283			6
2024.06.20	00:02:00.323	1.27120				2
2024.06.20	00:02:41.624	1.27121	1.27283			6
2024.06.20	00:03:04.594	1.27121	1.27282			6
2024.06.20	00:03:14.061		1.27279			4
2024.06.20	00:03:33.125		1.27282			4
2024.06.20	00:03:56.676		1.27283			4
2024.06.20	00:04:01.521	1.27121	1.27262			6
2024.06.20	00:05:00.737	1.27113	1.27294			6
2024.06.20	00:05:01.119	1.27107	1.27287			6
2024.06.20	00:05:01.489		1.27284			4
2024.06.20	00:05:01.854	1.27105	1.27270			6
2024.06.20	00:05:05.465	1.27109	1.27274			6
2024.06.20	00:05:07.227	1.27108				2
2024.06.20	00:05:12.756	1.27105	1.27272			6
2024.06.20	00:05:15.274	1.27104	1.27270			6
2024.06.20	00:05:30.765		1.27254			4
2024.06.20	00:05:50.720	1.27114				2
2024.06.20	00:05:51.239		1.27262			4
2024.06.20	00:05:55.566	1.27121	1.27267			6
2024.06.20	00:06:03.119	1.27121				2
2024.06.20	00:06:05.531	1.27137				2
2024.06.20	00:06:13.074	1.27138	1.27264			6
2024.06.20	00:06:34.383		1.27230			4
2024.06.20	00:06:36.708	1.27126	1.27267			6
2024.06.20	00:07:00.691	1.27126				2
2024.06.20	00:07:01.962	1.27125				2
2024.06.20	00:07:03.934		1.27266			4
2024.06.20	00:07:14.012	1.27135				2
2024.06.20	00:07:17.276		1.27230			4
2024.06.20	00:07:23.779	1.27141				2
2024.06.20	00:08:00.685	1.27141				2
2024.06.20	00:08:07.343	1.27139				2
2024.06.20	00:08:28.114	1.27129	1.27230			6
2024.06.20	00:08:47.341		1.27267			4
2024.06.20	00:08:50.379	1.27152				2
2024.06.20	00:08:53.806		1.27259			4
2024.06.20	00:09:02.850	1.27152				2
2024.06.20	00:09:04.625	1.27141	1.27232			6
2024.06.20	00:09:43.925		1.27265			4
2024.06.20	00:09:47.928	1.27133				2
2024.06.20	00:09:57.530	1.27125				2
2024.06.20	00:10:00.306	1.27125				2
2024.06.20	00:10:02.588	1.27124				2
2024.06.20	00:10:03.479	1.27148				2
2024.06.20	00:10:09.702		1.27232			4
2024.06.20	00:10:10.069		1.27265			4
2024.06.20	00:10:45.528		1.27232			4
2024.06.20	00:11:00.686	1.27151	1.27267			6
2024.06.20	00:11:15.015	1.27156	1.27232			6
2024.06.20	00:11:25.082		1.27265			4
2024.06.20	00:11:37.121	1.27163	1.27231			6
2024.06.20	00:11:37.842	1.27165	1.27232			6
2024.06.20	00:11:44.253	1.27171				2
2024.06.20	00:11:44.619	1.27174	1.27233			6
2024.06.20	00:11:44.950	1.27171	1.27232			6
2024.06.20	00:11:45.996	1.27170	1.27233			6
2024.06.20	00:11:47.360	1.27164	1.27232			6
2024.06.20	00:11:48.524		1.27233			4
2024.06.20	00:11:50.774	1.27162				2
2024.06.20	00:12:00.906	1.27162				2
2024.06.20	00:12:03.579		1.27232			4
2024.06.20	00:12:09.453	1.27159				2
2024.06.20	00:12:10.085		1.27233			4
2024.06.20	00:12:10.953	1.27158				2
2024.06.20	00:12:11.327	1.27159				2
2024.06.20	00:12:21.174	1.27165				2
2024.06.20	00:12:31.301	1.27161	1.27232			6
2024.06.20	00:12:37.189		1.27233			4
2024.06.20	00:12:41.437	1.27160				2
2024.06.20	00:12:51.569	1.27163				2
2024.06.20	00:13:01.706	1.27167				2
2024.06.20	00:13:10.983	1.27166				2
2024.06.20	00:13:11.839	1.27160				2
2024.06.20	00:13:16.989	1.27161				2
2024.06.20	00:13:21.965	1.27172				2
2024.06.20	00:13:24.794	1.27171				2
2024.06.20	00:13:30.198	1.27164				2
2024.06.20	00:13:32.095	1.27160	1.27232			6
2024.06.20	00:13:37.118	1.27162				2
2024.06.20	00:13:37.429		1.27231			4
2024.06.20	00:13:41.774	1.27170	1.27233			6
2024.06.20	00:13:42.087		1.27232			4
2024.06.20	00:13:43.203	1.27166				2
2024.06.20	00:13:47.468	1.27165				2
2024.06.20	00:13:51.483		1.27233			4
2024.06.20	00:13:52.362	1.27159	1.27232			6
2024.06.20	00:14:00.048	1.27159				2
2024.06.20	00:14:02.349	1.27158				2
2024.06.20	00:14:02.996	1.27159				2
2024.06.20	00:14:03.501	1.27149	1.27231			6
2024.06.20	00:14:08.528		1.27230			4
2024.06.20	00:14:12.655	1.27154	1.27229			6
2024.06.20	00:14:16.995	1.27149	1.27230			6
2024.06.20	00:14:22.751	1.27153				2
2024.06.20	00:14:26.537	1.27148				2
2024.06.20	00:14:26.848	1.27149	1.27237			6
2024.06.20	00:14:27.575	1.27147	1.27230			6
2024.06.20	00:14:32.547	1.27148				2
2024.06.20	00:14:32.886	1.27151				2
2024.06.20	00:14:33.882	1.27148	1.27231			6
2024.06.20	00:14:39.779	1.27147				2
2024.06.20	00:14:43.013	1.27150				2
2024.06.20	00:14:43.515	1.27152				2
2024.06.20	00:14:44.017	1.27151				2
2024.06.20	00:14:49.423	1.27161	1.27232			6
2024.06.20	00:14:49.736	1.27157				2
2024.06.20	00:14:52.696	1.27156	1.27231			6
2024.06.20	00:14:53.147	1.27151				2
2024.06.20	00:15:00.318	1.27150				2
2024.06.20	00:15:03.271	1.27153				2
2024.06.20	00:15:05.073		1.27238			4
2024.06.20	00:15:10.381	1.27151				2
2024.06.20	00:15:23.525	1.27149				2
2024.06.20	00:15:25.650	1.27150				2
2024.06.20	00:15:34.768		1.27240			4
2024.06.20	00:15:44.161	1.27149				2
2024.06.20	00:15:46.350	1.27150				2
2024.06.20	00:15:48.393	1.27149				2
2024.06.20	00:15:51.150	1.27150				2
2024.06.20	00:16:00.361	1.27150				2
2024.06.20	00:16:03.275	1.27159				2
2024.06.20	00:16:08.105	1.27151				2
2024.06.20	00:16:09.127	1.27150				2
2024.06.20	00:16:41.539		1.27240			4
2024.06.20	00:17:01.989	1.27150				2
2024.06.20	00:17:08.910	1.27151				2
2024.06.20	00:17:09.222	1.27153				2
2024.06.20	00:17:11.648		1.27241			4
2024.06.20	00:17:13.060		1.27243			4
2024.06.20	00:17:24.321		1.27231			4
2024.06.20	00:17:40.143	1.27152	1.27235			6
2024.06.20	00:17:44.416		1.27237			4
2024.06.20	00:17:51.433		1.27235			4
2024.06.20	00:18:01.657	1.27152				2
2024.06.20	00:18:06.063	1.27153				2
2024.06.20	00:18:09.182		1.27237			4
2024.06.20	00:18:09.485		1.27242			4
2024.06.20	00:18:13.168		1.27241			4
2024.06.20	00:18:29.110		1.27237			4
2024.06.20	00:18:46.115	1.27154				2
2024.06.20	00:19:00.168	1.27154				2
2024.06.20	00:19:22.067		1.27236			4
2024.06.20	00:20:00.198	1.27155				2
2024.06.20	00:20:14.113		1.27238			4
2024.06.20	00:20:51.648		1.27239			4
2024.06.20	00:20:52.704	1.27173	1.27241			6
2024.06.20	00:20:53.007	1.27175	1.27256			6
2024.06.20	00:20:54.099		1.27254			4
2024.06.20	00:20:56.098	1.27182	1.27268			6
2024.06.20	00:20:56.457	1.27166	1.27288			6
2024.06.20	00:20:56.773	1.27165				2
2024.06.20	00:20:57.762	1.27167				2
2024.06.20	00:20:59.239	1.27166	1.27279			6
2024.06.20	00:21:00.323	1.27166				2
2024.06.20	00:21:01.097	1.27167				2
2024.06.20	00:21:06.355	1.27166				2
2024.06.20	00:21:07.722	1.27165				2
2024.06.20	00:21:10.254	1.27164				2
2024.06.20	00:21:12.605	1.27163				2
2024.06.20	00:21:15.683	1.27162				2
2024.06.20	00:21:16.174		1.27277			4
2024.06.20	00:21:18.569	1.27161	1.27274			6
2024.06.20	00:21:20.635	1.27160				2
2024.06.20	00:21:20.973		1.27273			4
2024.06.20	00:21:24.470	1.27159	1.27272			6
2024.06.20	00:21:25.067	1.27160	1.27274			6
2024.06.20	00:21:25.691	1.27159				2
2024.06.20	00:21:28.047		1.27272			4
2024.06.20	00:21:29.459		1.27270			4
2024.06.20	00:21:32.881		1.27271			4
2024.06.20	00:21:37.117	1.27166	1.27268			6
2024.06.20	00:21:38.069		1.27271			4
2024.06.20	00:21:43.676		1.27272			4
2024.06.20	00:21:49.764		1.27271			4
2024.06.20	00:21:56.364		1.27274			4
2024.06.20	00:21:57.744	1.27159				2
2024.06.20	00:21:58.210		1.27273			4
2024.06.20	00:22:00.746	1.27159				2
2024.06.20	00:22:04.980		1.27277			4
2024.06.20	00:22:09.689		1.27275			4
2024.06.20	00:22:29.888		1.27269			4
2024.06.20	00:22:49.403	1.27144	1.27267			6
2024.06.20	00:22:57.719	1.27159				2
2024.06.20	00:23:00.313	1.27159				2
2024.06.20	00:23:00.794		1.27274			4
2024.06.20	00:23:01.468		1.27271			4
2024.06.20	00:23:29.914	1.27145				2
2024.06.20	00:23:47.852		1.27263			4
2024.06.20	00:23:57.747	1.27166				2
2024.06.20	00:24:00.834	1.27166	1.27265			6
2024.06.20	00:24:01.185		1.27266			4
2024.06.20	00:25:00.328	1.27166				2
2024.06.20	00:25:03.150		1.27266			4
2024.06.20	00:25:05.988	1.27159				2
2024.06.20	00:25:31.523	1.27146				2
2024.06.20	00:26:02.250	1.27146				2
2024.06.20	00:26:04.056		1.27266			4
2024.06.20	00:26:27.137	1.27138				2
2024.06.20	00:27:00.747	1.27138				2
2024.06.20	00:27:07.346		1.27266			4
2024.06.20	00:28:03.447	1.27138				2
2024.06.20	00:28:11.547		1.27266			4
2024.06.20	00:28:13.015		1.27268			4
2024.06.20	00:28:25.857	1.27166	1.27255			6
2024.06.20	00:28:26.888	1.27159				2
2024.06.20	00:28:29.585		1.27258			4
2024.06.20	00:28:30.822	1.27161				2
2024.06.20	00:28:35.594	1.27165				2
2024.06.20	00:28:57.775	1.27174				2
2024.06.20	00:28:58.835	1.27171				2
2024.06.20	00:29:03.194	1.27168				2
2024.06.20	00:29:16.701	1.27164				2
2024.06.20	00:29:25.895	1.27166	1.27256			6
2024.06.20	00:29:40.075		1.27258			4
2024.06.20	00:29:44.712	1.27159	1.27242			6
2024.06.20	00:29:54.584	1.27163				2
2024.06.20	00:29:58.774		1.27250			4
2024.06.20	00:30:00.373	1.27158	1.27249			6
2024.06.20	00:30:00.697		1.27248			4
2024.06.20	00:30:04.758	1.27165	1.27243			6
2024.06.20	00:30:06.427	1.27156	1.27246			6
2024.06.20	00:30:07.301	1.27176	1.27252			6
2024.06.20	00:30:07.703		1.27250			4
2024.06.20	00:30:09.184		1.27251			4
2024.06.20	00:30:10.432		1.27247			4
2024.06.20	00:30:11.703		1.27243			4
2024.06.20	00:30:16.699	1.27169				2
2024.06.20	00:30:32.090	1.27168				2
2024.06.20	00:30:45.564	1.27172	1.27242			6
2024.06.20	00:30:50.293		1.27240			4
2024.06.20	00:30:51.602	1.27175				2
2024.06.20	00:30:52.316		1.27236			4
2024.06.20	00:30:55.701		1.27234			4
2024.06.20	00:31:00.386	1.27175				2
2024.06.20	00:31:01.388		1.27233			4
2024.06.20	00:31:19.443		1.27234			4
2024.06.20	00:31:26.096	1.27156				2
2024.06.20	00:31:46.413	1.27157	1.27236			6
2024.06.20	00:31:55.751	1.27156	1.27234			6
2024.06.20	00:31:56.523	1.27169				2
2024.06.20	00:31:58.661		1.27233			4
2024.06.20	00:31:58.987		1.27235			4
2024.06.20	00:31:59.324		1.27233			4
